date,AAPL,MSFT,GOOGL,AMZN,NVDA,META,JPM,QQQ,SPY
1981-04-02,0.09057080745697021,,,,,,1.6492033004760742,,
1981-04-03,0.0910000428557396,,,,,,1.641460657119751,,
1981-04-06,0.08928240835666656,,,,,,1.633717656135559,,
1981-04-07,0.088423952460289,,,,,,1.641460657119751,,
1981-04-08,0.09271690994501114,,,,,,1.6453311443328857,,
1981-04-09,0.09443376958370209,,,,,,1.6646884679794312,,
1981-04-10,0.09572139382362366,,,,,,1.6724319458007812,,
1981-04-13,0.09572139382362366,,,,,,1.6569461822509766,,
1981-04-14,0.09572139382362366,,,,,,1.6646884679794312,,
1981-04-15,0.0910000428557396,,,,,,1.676302194595337,,
1981-04-16,0.08584866672754288,,,,,,1.6956590414047241,,
1981-04-20,0.088423952460289,,,,,,1.7034021615982056,,
1981-04-21,0.09443376958370209,,,,,,1.7072737216949463,,
1981-04-22,0.09786749631166458,,,,,,1.7034021615982056,,
1981-04-23,0.10044277459383011,,,,,,1.7072737216949463,,
1981-04-24,0.09958434104919434,,,,,,1.7343729734420776,,
1981-04-27,0.09872590750455856,,,,,,1.726630687713623,,
1981-04-28,0.0970090851187706,,,,,,1.7498588562011719,,
1981-04-29,0.09572139382362366,,,,,,1.718888521194458,,
1981-04-30,0.0974382683634758,,,,,,1.687916874885559,,
1981-05-01,0.0974382683634758,,,,,,1.6646884679794312,,
1981-05-04,0.0970090851187706,,,,,,1.6530749797821045,,
1981-05-05,0.09657985717058182,,,,,,1.633717656135559,,
1981-05-06,0.0940045714378357,,,,,,1.6027460098266602,,
1981-05-07,0.09529220312833786,,,,,,1.6104897260665894,,
1981-05-08,0.09615065157413483,,,,,,1.6298459768295288,,
1981-05-11,0.0940045714378357,,,,,,1.625975251197815,,
1981-05-12,0.0940045714378357,,,,,,1.6027460098266602,,
1981-05-13,0.09357532858848572,,,,,,1.622104287147522,,
1981-05-14,0.09228767454624176,,,,,,1.633717656135559,,
1981-05-15,0.09443376958370209,,,,,,1.625975251197815,,
1981-05-18,0.09615065157413483,,,,,,1.6530749797821045,,
1981-05-19,0.09443376958370209,,,,,,1.718888521194458,,
1981-05-20,0.0974382683634758,,,,,,1.7034021615982056,,
1981-05-21,0.1030188575387001,,,,,,1.6995315551757812,,
1981-05-22,0.10774023830890656,,,,,,1.7576014995574951,,
1981-05-26,0.10731104016304016,,,,,,1.7653439044952393,,
1981-05-27,0.11332005262374878,,,,,,1.7576014995574951,,
1981-05-28,0.11332005262374878,,,,,,1.769215703010559,,
1981-05-29,0.11374931037425995,,,,,,1.7808295488357544,,
1981-06-01,0.11374931037425995,,,,,,1.7963159084320068,,
1981-06-02,0.10816944390535355,,,,,,1.8001867532730103,,
1981-06-03,0.10816944390535355,,,,,,1.7730872631072998,,
1981-06-04,0.11031550914049149,,,,,,1.7576014995574951,,
1981-06-05,0.10859870910644531,,,,,,1.769215703010559,,
1981-06-08,0.10473576188087463,,,,,,1.769215703010559,,
1981-06-09,0.1068817675113678,,,,,,1.7382426261901855,,
1981-06-10,0.10816944390535355,,,,,,1.7769583463668823,,
1981-06-11,0.1128908172249794,,,,,,1.8582576513290405,,
1981-06-12,0.11160314083099365,,,,,,1.8814853429794312,,
1981-06-15,0.11117397993803024,,,,,,1.8969719409942627,,
1981-06-16,0.10902789235115051,,,,,,1.9047131538391113,,
1981-06-17,0.10731104016304016,,,,,,1.8892273902893066,,
1981-06-18,0.1068817675113678,,,,,,1.8427714109420776,,
1981-06-19,0.10387729108333588,,,,,,1.835029125213623,,
1981-06-22,0.10001357644796371,,,,,,1.8040587902069092,,
1981-06-23,0.10173042863607407,,,,,,1.807929515838623,,
1981-06-24,0.09915515035390854,,,,,,1.8195433616638184,,
