date,AAPL,MSFT,GOOGL,AMZN,NVDA,META,JPM,QQQ,SPY
2015-01-05,-0.028171634167942994,-0.009196099525630053,-0.019053932737652324,-0.020517290123177045,-0.01689019792090274,-0.01606108596489242,-0.03104529036589243,-0.0146685149186353,-0.018059662568132406
2015-01-06,9.417596314698073e-05,-0.014677170184017818,-0.024679362640414704,-0.022833334564125174,-0.030318166301881444,-0.013473301708671226,-0.025928583189742338,-0.013408345550019463,-0.009419097553971412
2015-01-07,0.014022021059861611,0.012705127920097592,-0.002941049638865545,0.010599740338593344,-0.0026052923803286943,0.0,0.0015258949339516104,0.012891255039958693,0.012461302863902679
2015-01-08,0.038422531024012274,0.029418417014399623,0.0034842795785325897,0.0068360190164749035,0.03761712591400701,0.02665780713774568,0.022346179940903266,0.019139611069288298,0.01774533561057212
2015-01-09,0.0010723033463635456,-0.008405097645889814,-0.012211387197767265,-0.011748610100441481,0.004028403228500288,-0.005628023539239635,-0.017387105271349346,-0.006582928935410681,-0.008013589402743104
2015-01-12,-0.024640922413275756,-0.012502651804675136,-0.007309460518517885,-0.018590241168821242,-0.012537620396791072,-0.013120629509396742,-0.008594255151354258,-0.010426863555063393,-0.007833773978474401
2015-01-13,0.008878807456785598,-0.005150196389685169,0.00953599323880927,0.0114272047823194,-0.0015235438195597695,-0.0035193476697660264,0.00016989983125115238,-0.000295293123548368,-0.002812797288294755
2015-01-14,-0.003810277730194711,-0.00862819306082463,0.008230422812946836,-0.00498748937494764,0.004069003847295916,-0.0022236038906902067,-0.03450038182322224,-0.005516260517333671,-0.006037109867629065
2015-01-15,-0.027140358930059838,-0.010444118373454603,-0.0037949792966348594,-0.02155010661563239,-0.007092135672881916,-0.029234353156058823,-0.032036472623073076,-0.01297535373816372,-0.009160683898815636
2015-01-16,-0.007769838501212156,0.0167105880671794,0.012797338414000992,0.01320786597364454,0.018367553951414983,0.015259897852593962,0.01709372649265717,0.011741065384715421,0.013114399377661456
2015-01-20,0.025757084001004404,0.003243982464512074,-0.0010186419893899457,-0.004471320197683593,0.003005869016181162,0.014099434845987968,-0.003933139963513632,0.007934911045384796,0.002132443892006952
2015-01-21,0.0076342873438781655,-0.010131317356242842,0.02049260513530915,0.0269831443733215,0.013986260366257941,0.006558279952861623,0.0032310108834481266,0.005117027601773794,0.005047996217856898
2015-01-22,0.02601543293700881,0.02634993940943753,0.032494839359077377,0.043969695198313286,0.017241005942613574,0.011858221554442272,0.030416956289967212,0.01850433223294634,0.01487103158318126
2015-01-23,0.005160135534799881,0.0010611281601029532,0.008654457868317422,0.006670557333399607,0.002905852507584017,0.002318065610674269,-0.015801412435773488,0.002210631060802992,-0.005482635918415801
2015-01-26,0.0010618822667634031,-0.0036034453364239827,-0.009650409751659539,-0.008739099022464725,-0.004345759737739763,-0.004239925621560281,0.0015879028742995516,-0.0011508665431938514,0.0023417438753075004
2015-01-27,-0.03501313132676209,-0.09253335201873336,-0.028935046489835026,-0.009397415550576715,-0.04801176486104752,-0.022193615899620545,-0.01004059640613919,-0.025926909305487023,-0.013190733998804771
2015-01-28,0.05653280958460183,-0.03445844625626626,-0.016807655251012465,-0.009258304692531638,-0.01630152307641697,0.006070173880489804,-0.025800572952440426,-0.005126027179176096,-0.012824081545075194
2015-01-29,0.03113394944893577,0.01990756876012134,0.001561208778912082,0.02589578261385017,0.024339550736170557,0.02308493630588937,0.016803348855926048,0.009611777077587202,0.009243790257098317
2015-01-30,-0.014634411578186568,-0.0383238197685698,0.04738610903659457,0.13711590504758542,-0.02932252085898346,-0.02679473177997249,-0.023172144737063083,-0.007753532867248891,-0.012575162653632899
2015-02-02,0.012546887443642518,0.021781878653703846,-0.009952511675995535,0.02803710563321249,0.021875193225472822,-0.01211955605789472,0.020044004927927572,0.008704268901436052,0.01238404146408456
2015-02-03,0.00016855132879456391,0.007752019904280871,0.002066990514385969,-0.0025241873816378435,0.02497425698105915,0.005467350807008442,0.022534746027821573,0.009609588166058725,0.014461533464929177
2015-02-04,0.007669744209373164,0.0057689970073206975,-0.01350094270930624,0.0033007545975995978,0.0024863517419528858,0.0030502812492692044,-0.005994514724139255,-0.0008739079458504051,-0.0038080922828082064
2015-02-05,0.0071374001157342715,0.014579462956410216,0.007089873401674884,0.02505830029005307,0.016369382008629696,-0.00026432948589338867,0.006917707486634894,0.008651615314647199,0.010095057836975618
2015-02-06,-0.008420813075794231,-0.0009422819287397965,0.007643950468954497,0.0010431267192869687,-0.00439284395888806,-0.015077455431774966,0.019728617902794454,-0.006072099074758808,-0.002765443856346139
2015-02-09,0.006642380378877766,-0.0011790158067678247,-0.008616135071981668,-0.009939126696499656,-0.0009801835759291055,-0.00040277323732929027,-0.0012094831650435456,-0.0031995015934662696,-0.004475655613269014
2015-02-10,0.01921160674846001,0.005665809006846656,0.020556185470664623,0.00658461471310301,0.027968611881729055,0.010075241748445762,0.011069038094428274,0.01556431858760754,0.010653234588017924
2015-02-11,0.023438869244100324,-0.005164197488809474,-0.003998767011949678,0.005737284350710414,-0.006682399117319937,0.017555479752726866,-0.0015393815090277707,0.0036395888123490483,0.0005802933846377201
2015-02-12,0.012652277024826963,0.016752759776066828,0.014888530340851247,0.005411289527123664,0.07159996808631819,-0.0036596519663766314,0.020558607158801756,0.011643500513795146,0.009616913330256827
2015-02-13,0.004902831466890412,0.01810221237210241,0.00943200596410576,0.012355161199459674,0.00044872480962609984,-0.0064280154280415,0.0016782317965207127,0.008584877054182538,0.00411633079189655
2015-02-17,0.005901388146819064,0.00045883330723950344,-0.011158252803054602,-0.01676137056164162,0.0031372156985245425,-0.0018483276293556061,0.0072065758035266825,0.0009356049703599378,0.0015729531940049668
2015-02-18,0.006962684134008912,-0.0011472671320035266,-0.004330222735146272,-0.005486974164552572,-0.011617373324365077,0.014682494739449492,-0.012146402903103204,0.0014017484512716116,9.519654531908728e-05
2015-02-19,-0.0020978566736199467,-0.0006891306120306862,0.0070026907182720866,0.015078868098447495,0.0027124610514599468,0.03532797035144508,-0.0023579845020226253,0.004945865375814318,-0.0007139061284962
2015-02-20,0.008174426053801254,0.00827587972753907,-0.00850954347847277,0.012295503549077491,0.007213737342338655,0.006043678797263752,0.009623409937094873,0.00668556932258868,0.00600066193020754
2015-02-23,0.02702728726395187,0.006611709164608959,-0.012550705212685864,-0.009174820930662464,-0.008057470008225764,-0.013266528044348913,-0.007525110460336992,0.0010146590549848788,-0.00014177224271960664
2015-02-24,-0.006240468100927821,-0.0013590065947108876,0.0068224094445812344,-0.004077413046397083,0.010645894095618003,-0.0049466993581677166,0.024768457953254996,0.0007375316897448858,0.002840504311556691
2015-02-25,-0.025573213038468712,-0.002267692356119455,0.016114409253010553,0.01790849120006932,-0.007619939862891667,0.014149096123608595,0.005261065044550595,-0.002486327630836338,-0.000849634405213795
2015-02-26,0.012656227515406293,0.0015912236235366972,0.021851503726489918,-0.0014790774682414964,0.0027097845246930596,0.010683801240002788,0.007196787116729553,0.0050771170608692184,-0.001181237747445163
2015-02-27,-0.015028397990049291,-0.0047665885376566575,0.005971823688688538,-0.012058230442414719,-0.006305966244474659,-0.01790819118289122,-0.00487159254392866,-0.004408661933681168,-0.0034062258483290586
2015-03-02,0.0049041528129867284,0.0006845049192931718,0.022021579514278633,0.014467673309541018,0.02447807106676403,0.009877208775366686,0.007995878946782886,0.009040612876123122,0.0063131759693060285
2015-03-03,0.002091645498804029,-0.013673985150833512,0.006556290861000624,-0.0027226923140075687,-0.018583620984951366,-0.0018810147175705172,0.003237902470745402,-0.004662512984973,-0.0041038102353188055
2015-03-04,-0.00633915049335787,-0.005083191237160389,-0.0007947451590476495,-0.004914047560482082,0.011271020850434743,0.016331726402005975,0.0025819618359881336,-0.003857810230469827,-0.004215548294370874
2015-03-05,-0.01657081930804527,0.0011613271688766247,0.005360329900307104,0.013351839346541716,0.019170865922514935,0.003831823129540446,-0.0020925227204389163,0.0017519114616286746,0.001093875277595524
2015-03-06,0.0015031996959142813,-0.017397445214164642,-0.01467079992268605,-0.019957250762314804,-0.01356084017077186,-0.01477645082201251,-0.017903205180920923,-0.011321835311173256,-0.01406427371703789
2015-03-09,0.004265502053079295,0.0115674909076946,0.002094566250768537,-0.004025359322132216,0.002660736121267604,-0.0071240540581193335,0.010018161273168014,0.002886220288987884,0.004144237296959341
2015-03-10,-0.02068582343873393,-0.0191364640183026,-0.02482134388813728,-0.02390635046947598,0.017249163606950058,-0.02379153717796767,-0.025040645302880304,-0.01856679147233642,-0.016221682129938686
2015-03-11,-0.018231478662159684,-0.001189471406100151,-0.007430628740294987,-0.008497717902359425,-0.005217140619688698,0.0002576862816303649,0.004669901460292225,-0.0057701423929164,-0.0023415407530114063
2015-03-12,0.018079219911686373,-0.022867975264148965,0.009861587650015435,0.021480981698574597,-0.009178635304905591,0.01753267928645119,0.018757947509757233,0.006564853416805239,0.012713886032442945
2015-03-13,-0.006910700165788208,0.008776440195173763,-0.014558897235918078,-0.009779850663734324,0.0013233804414281014,-0.01114899383634993,-0.006028586381468193,-0.004347998786677576,-0.006132485938048493
2015-03-16,0.011004217704129848,0.004349828587444371,0.015623959241966023,0.007474781080550219,0.011894355807679613,0.00025613370493671184,0.01393420650207755,0.012910657556845173,0.013360910799817383
2015-03-17,0.016726831247833696,0.0033680983761235073,-0.007175458460693451,-0.0038301257588269078,0.01219001621579996,0.016523659299799043,-0.0038802934297270664,0.0015932331156947033,-0.002972739148820902
2015-03-18,0.011256439807210361,0.019184699047188225,0.015333321556113555,0.00865773780829282,-0.016344325073645916,0.019531289239530736,0.0022723354457592215,0.00982509498418449,0.012021452682934308
2015-03-19,-0.007550640025086541,-0.0049411362907907375,-0.0043980993473259344,-0.005064739217841674,0.015303877133661103,0.0227413005934749,-0.008907032540979687,0.0014827284437288757,-0.004561229334269279
