date,AAPL,MSFT,GOOGL,AMZN,NVDA,META,JPM,QQQ,SPY
2015-01-02,24.320438385009766,40.0721321105957,26.35151481628418,15.425999641418457,0.4830990731716156,78.08200073242188,47.17427444458008,95.12328338623047,172.07525634765625
2015-01-05,23.635286331176758,39.70363998413086,25.849414825439453,15.10949993133545,0.47493940591812134,76.82791137695312,45.70973205566406,93.72797393798828,168.9676513671875
2015-01-06,23.637516021728516,39.120887756347656,25.21146583557129,14.76449966430664,0.46054014563560486,75.79279327392578,44.524513244628906,92.4712142944336,167.37611389160156
2015-01-07,23.968963623046875,39.617942810058594,25.137319564819336,14.920999526977539,0.4593401849269867,75.79279327392578,44.592464447021484,93.66326141357422,169.4617919921875
2015-01-08,24.8898983001709,40.783424377441406,25.224903106689453,15.02299976348877,0.4766194522380829,77.81326293945312,45.58894729614258,95.45594787597656,172.4689178466797
2015-01-09,24.916601181030273,40.44063186645508,24.916872024536133,14.846500396728516,0.47853925824165344,77.37532806396484,44.796302795410156,94.82760620117188,171.0867919921875
2015-01-12,24.302635192871094,39.93501281738281,24.7347469329834,14.570500373840332,0.4725395739078522,76.36011505126953,44.41128921508789,93.83881378173828,169.74658203125
2015-01-13,24.518413543701172,39.72933578491211,24.970617294311523,14.737000465393066,0.47181954979896545,76.09137725830078,44.41883850097656,93.81108856201172,169.2691650390625
2015-01-14,24.424991607666016,39.38654708862305,25.17613410949707,14.66349983215332,0.47373947501182556,75.92218017578125,42.88638687133789,93.29364776611328,168.24728393554688
2015-01-15,23.7620792388916,38.9752082824707,25.080591201782227,14.34749984741211,0.470379501581192,73.70263671875,41.5124397277832,92.0831069946289,166.7060546875
2015-01-16,23.577451705932617,39.626502990722656,25.40155601501465,14.536999702453613,0.4790192246437073,74.82733917236328,42.2220573425293,93.16426849365234,168.89222717285156
2015-01-20,24.184738159179688,39.75504684448242,25.37567901611328,14.472000122070312,0.4804593324661255,75.88236999511719,42.05597686767578,93.90350341796875,169.25238037109375
2015-01-21,24.36937713623047,39.35227584838867,25.895694732666016,14.862500190734863,0.4871789515018463,76.38002014160156,42.19186782836914,94.384033203125,170.10684204101562
2015-01-22,25.00334930419922,40.38920974731445,26.73716926574707,15.515999794006348,0.49557849764823914,77.28575134277344,43.47520065307617,96.13052368164062,172.63650512695312
2015-01-23,25.132368087768555,40.432071685791016,26.968564987182617,15.619500160217285,0.4970185160636902,77.46490478515625,42.788230895996094,96.34303283691406,171.68992614746094
2015-01-26,25.159067153930664,40.28638458251953,26.708311080932617,15.482999801635742,0.49485859274864197,77.1364517211914,42.85618209838867,96.232177734375,172.09202575683594
